--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/1/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
2:00 AM,80.1,75.0,85,30.11,7.0,NNW,4.6,-,0.02,,Overcast,330,1992-08-15 06:00:00<br />
3:00 AM,80.1,75.9,87,30.09,7.0,WSW,8.1,-,N/A,,Overcast,240,1992-08-15 07:00:00<br />
4:00 AM,79.0,75.0,88,30.08,7.0,WNW,5.8,-,N/A,,Overcast,300,1992-08-15 08:00:00<br />
5:00 AM,82.0,77.0,85,30.04,7.0,East,10.4,-,N/A,,Mostly Cloudy,90,1992-08-15 09:00:00<br />
6:00 AM,82.0,73.9,76,30.03,7.0,NE,8.1,-,N/A,,Mostly Cloudy,50,1992-08-15 10:00:00<br />
7:00 AM,82.0,75.0,79,30.06,7.0,SE,13.8,-,N/A,,Mostly Cloudy,140,1992-08-15 11:00:00<br />
8:00 AM,82.9,77.0,82,30.06,7.0,SE,8.1,-,N/A,,Mostly Cloudy,130,1992-08-15 12:00:00<br />
9:00 AM,84.9,75.9,74,30.06,7.0,SE,8.1,-,N/A,,Mostly Cloudy,130,1992-08-15 13:00:00<br />
10:00 AM,86.0,77.0,74,30.07,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-15 14:00:00<br />
11:00 AM,88.0,75.9,67,30.07,7.0,SE,17.3,-,N/A,,Mostly Cloudy,130,1992-08-15 15:00:00<br />
12:00 PM,90.0,75.9,63,30.07,7.0,SE,18.4,-,N/A,,Mostly Cloudy,140,1992-08-15 16:00:00<br />
1:00 PM,91.0,75.0,59,30.07,7.0,SE,12.7,-,N/A,,Mostly Cloudy,130,1992-08-15 17:00:00<br />
2:00 PM,91.9,73.0,54,30.06,7.0,SSE,15.0,-,N/A,,Mostly Cloudy,150,1992-08-15 18:00:00<br />
3:00 PM,91.0,73.9,57,30.04,7.0,SSE,11.5,21.9,N/A,,Mostly Cloudy,150,1992-08-15 19:00:00<br />
4:00 PM,91.0,73.0,55,30.04,7.0,SSE,18.4,-,N/A,,Mostly Cloudy,150,1992-08-15 20:00:00<br />
5:00 PM,89.1,73.9,61,30.03,7.0,South,15.0,-,N/A,,Mostly Cloudy,170,1992-08-15 21:00:00<br />
6:00 PM,88.0,73.9,63,30.03,7.0,South,11.5,-,N/A,,Mostly Cloudy,170,1992-08-15 22:00:00<br />
7:00 PM,87.1,75.0,67,30.03,7.0,SSE,12.7,-,N/A,,Mostly Cloudy,150,1992-08-15 23:00:00<br />
8:00 PM,82.9,70.0,65,30.05,7.0,SW,13.8,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,220,1992-08-16 00:00:00<br />
8:25 PM,-9999,-9999,N/A,30.05,7.0,West,4.6,-,N/A,,Mostly Cloudy,270,1992-08-16 00:25:00<br />
9:00 PM,80.1,69.1,69,30.06,7.0,West,5.8,-,N/A,,Mostly Cloudy,280,1992-08-16 01:00:00<br />
10:00 PM,80.1,68.0,67,30.07,7.0,North,6.9,-,N/A,,Mostly Cloudy,360,1992-08-16 02:00:00<br />
11:00 PM,79.0,71.1,77,30.07,7.0,North,6.9,-,N/A,,Mostly Cloudy,10,1992-08-16 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/16/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,80.1,72.0,76,30.06,7.0,North,5.8,-,N/A,,Mostly Cloudy,360,1992-08-16 04:00:00<br />
1:00 AM,80.1,72.0,76,30.06,7.0,North,4.6,-,N/A,,Mostly Cloudy,360,1992-08-16 05:00:00<br />
2:00 AM,81.0,73.9,79,30.04,7.0,SE,8.1,-,N/A,,Mostly Cloudy,140,1992-08-16 06:00:00<br />
3:00 AM,82.0,73.9,76,30.03,7.0,SE,12.7,-,N/A,,Partly Cloudy,130,1992-08-16 07:00:00<br />
4:00 AM,82.0,72.0,71,30.03,7.0,SE,8.1,-,N/A,,Partly Cloudy,140,1992-08-16 08:00:00<br />
5:00 AM,81.0,73.9,79,30.02,7.0,SE,2.3,-,N/A,,Scattered Clouds,140,1992-08-16 09:00:00<br />
6:00 AM,82.0,75.0,79,30.03,7.0,SSE,2.3,-,N/A,,Scattered Clouds,160,1992-08-16 10:00:00<br />
7:00 AM,80.1,73.0,79,30.04,7.0,North,5.8,-,N/A,,Partly Cloudy,10,1992-08-16 11:00:00<br />
8:00 AM,81.0,75.0,82,30.04,7.0,ESE,4.6,-,N/A,,Mostly Cloudy,120,1992-08-16 12:00:00<br />
9:00 AM,84.9,77.0,77,30.04,7.0,SSE,12.7,-,N/A,,Scattered Clouds,150,1992-08-16 13:00:00<br />
10:00 AM,87.1,75.9,69,30.06,7.0,SE,9.2,-,N/A,,Mostly Cloudy,130,1992-08-16 14:00:00<br />
11:00 AM,89.1,75.0,63,30.06,7.0,ESE,15.0,-,N/A,,Scattered Clouds,120,1992-08-16 15:00:00<br />
12:00 PM,89.1,73.9,61,30.06,7.0,SE,16.1,-,N/A,,Scattered Clouds,130,1992-08-16 16:00:00<br />
1:00 PM,91.0,73.0,55,30.07,7.0,SSE,13.8,-,N/A,,Scattered Clouds,150,1992-08-16 17:00:00<br />
2:00 PM,91.9,73.0,54,30.06,7.0,SE,15.0,-,N/A,,Mostly Cloudy,130,1992-08-16 18:00:00<br />
3:00 PM,91.0,73.9,57,30.04,7.0,SSE,13.8,-,N/A,,Mostly Cloudy,150,1992-08-16 19:00:00<br />
4:00 PM,88.0,75.0,65,30.04,7.0,SE,13.8,-,N/A,,Mostly Cloudy,130,1992-08-16 20:00:00<br />
4:03 PM,-9999,-9999,N/A,30.05,7.0,SSE,11.5,-,N/A,Thunderstorm,Thunderstorm,160,1992-08-16 20:03:00<br />
4:11 PM,-9999,-9999,N/A,30.06,7.0,WSW,13.8,-,N/A,Thunderstorm,Thunderstorm,250,1992-08-16 20:11:00<br />
5:00 PM,79.0,71.1,77,30.06,7.0,West,12.7,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,270,1992-08-16 21:00:00<br />
5:39 PM,-9999,-9999,N/A,30.04,7.0,WNW,5.8,-,N/A,,Overcast,300,1992-08-16 21:39:00<br />
6:00 PM,80.1,71.1,74,30.04,7.0,West,4.6,-,N/A,,Overcast,280,1992-08-16 22:00:00<br />
7:00 PM,84.0,71.1,65,30.03,7.0,NNW,4.6,-,N/A,,Overcast,330,1992-08-16 23:00:00<br />
8:00 PM,81.0,70.0,69,30.05,7.0,North,6.9,-,N/A,,Overcast,360,1992-08-17 00:00:00<br />
9:00 PM,81.0,70.0,69,30.06,7.0,North,6.9,-,N/A,,Overcast,360,1992-08-17 01:00:00<br />
10:00 PM,79.0,69.1,72,30.08,7.0,NE,8.1,-,N/A,,Mostly Cloudy,40,1992-08-17 02:00:00<br />
11:00 PM,79.0,72.0,79,30.09,7.0,NNE,8.1,-,N/A,,Mostly Cloudy,20,1992-08-17 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/17/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,79.0,73.0,82,30.09,7.0,NNE,5.8,-,N/A,,Mostly Cloudy,20,1992-08-17 04:00:00<br />
1:00 AM,79.0,73.9,84,30.07,7.0,NNE,6.9,-,N/A,,Mostly Cloudy,20,1992-08-17 05:00:00<br />
2:00 AM,80.1,75.0,85,30.04,7.0,North,4.6,-,N/A,,Partly Cloudy,360,1992-08-17 06:00:00<br />
3:00 AM,80.1,75.9,87,30.04,7.0,North,5.8,-,N/A,,Partly Cloudy,360,1992-08-17 07:00:00<br />
4:00 AM,78.1,75.0,90,30.03,7.0,NNW,3.5,-,N/A,,Partly Cloudy,340,1992-08-17 08:00:00<br />
5:00 AM,78.1,75.9,93,30.03,7.0,NNE,3.5,-,N/A,,Partly Cloudy,30,1992-08-17 09:00:00<br />
6:00 AM,79.0,75.9,90,30.04,7.0,NNW,3.5,-,N/A,,Scattered Clouds,330,1992-08-17 10:00:00<br />
7:00 AM,79.0,75.0,88,30.05,7.0,NE,5.8,-,N/A,,Scattered Clouds,40,1992-08-17 11:00:00<br />
8:00 AM,82.0,75.9,82,30.06,7.0,ESE,8.1,-,N/A,,Partly Cloudy,120,1992-08-17 12:00:00<br />
9:00 AM,84.9,77.0,77,30.07,7.0,SE,10.4,-,N/A,,Scattered Clouds,130,1992-08-17 13:00:00<br />
10:00 AM,88.0,75.9,67,30.09,7.0,SE,13.8,-,N/A,,Scattered Clouds,130,1992-08-17 14:00:00<br />
11:00 AM,90.0,73.9,59,30.09,7.0,SSE,13.8,-,N/A,,Scattered Clouds,160,1992-08-17 15:00:00<br />
12:00 PM,91.0,75.0,59,30.09,7.0,SE,11.5,-,N/A,,Scattered Clouds,130,1992-08-17 16:00:00<br />
1:00 PM,91.9,73.0,54,30.08,7.0,SE,11.5,-,N/A,,Scattered Clouds,140,1992-08-17 17:00:00<br />
2:00 PM,91.9,73.0,54,30.07,7.0,SE,13.8,-,N/A,,Scattered Clouds,140,1992-08-17 18:00:00<br />
3:00 PM,93.0,72.0,50,30.06,7.0,SSE,13.8,-,N/A,,Scattered Clouds,160,1992-08-17 19:00:00<br />
4:00 PM,89.1,75.0,63,30.04,7.0,SSE,9.2,-,N/A,,Mostly Cloudy,160,1992-08-17 20:00:00<br />
5:00 PM,89.1,73.0,59,30.03,7.0,SSE,13.8,-,N/A,,Mostly Cloudy,160,1992-08-17 21:00:00<br />
6:00 PM,87.1,75.9,69,30.03,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-17 22:00:00<br />
7:00 PM,86.0,75.0,70,30.04,7.0,SE,9.2,-,N/A,,Mostly Cloudy,140,1992-08-17 23:00:00<br />
8:00 PM,84.9,75.9,74,30.06,7.0,SE,9.2,-,N/A,,Mostly Cloudy,140,1992-08-18 00:00:00<br />
9:00 PM,84.0,75.9,76,30.07,7.0,South,6.9,-,N/A,,Partly Cloudy,170,1992-08-18 01:00:00<br />
10:00 PM,84.0,75.9,76,30.10,7.0,South,8.1,-,N/A,,Scattered Clouds,170,1992-08-18 02:00:00<br />
11:00 PM,84.0,77.0,79,30.12,7.0,South,5.8,-,N/A,,Scattered Clouds,170,1992-08-18 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/18/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,82.9,75.9,79,30.12,7.0,South,5.8,-,N/A,,Scattered Clouds,170,1992-08-18 04:00:00<br />
1:00 AM,82.9,75.9,79,30.12,7.0,SSE,5.8,-,N/A,,Partly Cloudy,150,1992-08-18 05:00:00<br />
2:00 AM,82.0,75.9,82,30.10,7.0,South,2.3,-,N/A,,Scattered Clouds,190,1992-08-18 06:00:00<br />
3:00 AM,81.0,77.0,88,30.09,7.0,NNW,4.6,-,N/A,,Scattered Clouds,330,1992-08-18 07:00:00<br />
4:00 AM,81.0,77.0,88,30.08,7.0,North,4.6,-,N/A,,Partly Cloudy,360,1992-08-18 08:00:00<br />
5:00 AM,81.0,77.0,88,30.07,7.0,East,4.6,-,N/A,,Partly Cloudy,100,1992-08-18 09:00:00<br />
6:00 AM,80.1,75.9,87,30.08,7.0,East,5.8,-,N/A,,Partly Cloudy,90,1992-08-18 10:00:00<br />
7:00 AM,81.0,75.9,85,30.08,7.0,East,5.8,-,N/A,,Partly Cloudy,80,1992-08-18 11:00:00<br />
8:00 AM,82.9,77.0,82,30.11,7.0,SE,5.8,-,N/A,,Partly Cloudy,140,1992-08-18 12:00:00<br />
9:00 AM,86.0,77.0,74,30.11,7.0,SSE,5.8,-,N/A,,Partly Cloudy,150,1992-08-18 13:00:00<br />
10:00 AM,87.1,75.9,69,30.12,7.0,South,4.6,-,N/A,,Scattered Clouds,170,1992-08-18 14:00:00<br />
11:00 AM,89.1,73.9,61,30.12,7.0,East,11.5,-,N/A,,Scattered Clouds,100,1992-08-18 15:00:00<br />
12:00 PM,91.9,75.0,58,30.12,7.0,SSE,11.5,-,N/A,,Mostly Cloudy,150,1992-08-18 16:00:00<br />
12:36 PM,-9999,-9999,N/A,30.12,7.0,SE,8.1,-,N/A,Thunderstorm,Thunderstorm,140,1992-08-18 16:36:00<br />
1:00 PM,91.9,73.9,55,30.11,7.0,SE,9.2,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,140,1992-08-18 17:00:00<br />
1:34 PM,-9999,-9999,N/A,30.12,7.0,NNW,13.8,-,N/A,Thunderstorm,Thunderstorm,340,1992-08-18 17:34:00<br />
2:00 PM,80.1,73.9,81,30.11,7.0,NNW,9.2,-,0.03,Rain-Thunderstorm,Light Thunderstorms and Rain,330,1992-08-18 18:00:00<br />
2:18 PM,-9999,-9999,N/A,30.12,7.0,NW,5.8,-,N/A,,Mostly Cloudy,320,1992-08-18 18:18:00<br />
3:00 PM,84.0,72.0,67,30.11,7.0,WNW,2.3,-,N/A,,Mostly Cloudy,300,1992-08-18 19:00:00<br />
4:00 PM,88.0,75.0,65,30.09,7.0,NW,8.1,-,N/A,,Mostly Cloudy,320,1992-08-18 20:00:00<br />
5:00 PM,91.0,75.0,59,30.09,7.0,WNW,4.6,-,N/A,,Mostly Cloudy,290,1992-08-18 21:00:00<br />
6:00 PM,87.1,73.9,65,30.07,7.0,SE,10.4,-,N/A,,Scattered Clouds,130,1992-08-18 22:00:00<br />
7:00 PM,87.1,73.9,65,30.07,7.0,ESE,12.7,-,N/A,,Partly Cloudy,120,1992-08-18 23:00:00<br />
8:00 PM,84.9,73.9,69,30.07,7.0,ESE,11.5,-,N/A,,Partly Cloudy,120,1992-08-19 00:00:00<br />
9:00 PM,84.0,73.9,72,30.09,7.0,SE,9.2,-,N/A,,Scattered Clouds,140,1992-08-19 01:00:00<br />
10:00 PM,84.0,75.0,74,30.11,7.0,ESE,9.2,-,N/A,,Clear,120,1992-08-19 02:00:00<br />
11:00 PM,82.9,75.0,77,30.14,7.0,SE,8.1,-,N/A,,Partly Cloudy,130,1992-08-19 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/19/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,84.0,75.0,74,30.14,7.0,SE,6.9,-,N/A,,Partly Cloudy,140,1992-08-19 04:00:00<br />
1:00 AM,82.9,75.0,77,30.12,7.0,ESE,4.6,-,N/A,,Partly Cloudy,120,1992-08-19 05:00:00<br />
2:00 AM,82.0,75.0,79,30.12,7.0,NNW,3.5,-,N/A,,Partly Cloudy,340,1992-08-19 06:00:00<br />
3:00 AM,81.0,75.9,85,30.11,7.0,NNW,6.9,-,N/A,,Mostly Cloudy,340,1992-08-19 07:00:00<br />
4:00 AM,81.0,75.9,85,30.07,7.0,North,5.8,-,N/A,,Mostly Cloudy,350,1992-08-19 08:00:00<br />
5:00 AM,79.0,75.9,90,30.06,7.0,NNE,5.8,-,N/A,,Mostly Cloudy,20,1992-08-19 09:00:00<br />
6:00 AM,80.1,75.9,87,30.06,7.0,North,3.5,-,N/A,,Partly Cloudy,10,1992-08-19 10:00:00<br />
7:00 AM,80.1,75.9,87,30.07,7.0,North,4.6,-,N/A,,Mostly Cloudy,360,1992-08-19 11:00:00<br />
8:00 AM,82.0,77.0,85,30.09,7.0,NNW,4.6,-,N/A,,Mostly Cloudy,330,1992-08-19 12:00:00<br />
9:00 AM,84.9,78.1,80,30.09,7.0,North,4.6,-,N/A,,Mostly Cloudy,350,1992-08-19 13:00:00<br />
10:00 AM,86.0,78.1,77,30.11,7.0,NW,4.6,-,N/A,,Mostly Cloudy,320,1992-08-19 14:00:00<br />
11:00 AM,87.1,78.1,74,30.11,7.0,NNW,6.9,-,N/A,,Mostly Cloudy,340,1992-08-19 15:00:00<br />
12:00 PM,91.0,75.9,61,30.09,7.0,East,11.5,-,N/A,,Mostly Cloudy,100,1992-08-19 16:00:00<br />
12:07 PM,-9999,-9999,N/A,30.09,7.0,East,15.0,-,N/A,Thunderstorm,Thunderstorm,90,1992-08-19 16:07:00<br />
1:00 PM,88.0,73.9,63,30.09,7.0,ESE,9.2,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,120,1992-08-19 17:00:00<br />
1:13 PM,-9999,-9999,N/A,30.09,7.0,ESE,6.9,-,N/A,,Mostly Cloudy,120,1992-08-19 17:13:00<br />
2:00 PM,84.0,75.0,74,30.07,7.0,SE,9.2,-,N/A,,Mostly Cloudy,140,1992-08-19 18:00:00<br />
3:00 PM,84.9,75.9,74,30.08,7.0,SE,9.2,-,N/A,,Mostly Cloudy,140,1992-08-19 19:00:00<br />
4:00 PM,84.0,73.9,72,30.06,7.0,NNW,9.2,-,N/A,,Mostly Cloudy,330,1992-08-19 20:00:00<br />
5:00 PM,86.0,75.0,70,30.04,7.0,WNW,4.6,-,N/A,,Mostly Cloudy,290,1992-08-19 21:00:00<br />
6:00 PM,87.1,75.0,67,30.01,7.0,ESE,9.2,-,N/A,,Mostly Cloudy,110,1992-08-19 22:00:00<br />
7:00 PM,86.0,75.9,72,30.02,7.0,SE,9.2,-,N/A,,Mostly Cloudy,130,1992-08-19 23:00:00<br />
8:00 PM,84.9,75.0,72,30.04,7.0,SE,8.1,-,N/A,,Mostly Cloudy,140,1992-08-20 00:00:00<br />
9:00 PM,84.0,75.0,74,30.05,7.0,SSE,6.9,-,N/A,,Scattered Clouds,150,1992-08-20 01:00:00<br />
10:00 PM,82.9,75.0,77,30.08,7.0,SSE,4.6,-,N/A,,Scattered Clouds,150,1992-08-20 02:00:00<br />
11:00 PM,82.9,75.0,77,30.09,7.0,SE,6.9,-,N/A,,Scattered Clouds,130,1992-08-20 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/20/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,81.0,73.9,79,30.09,7.0,East,5.8,-,N/A,,Clear,100,1992-08-20 04:00:00<br />
1:00 AM,81.0,75.0,82,30.07,7.0,Calm,Calm,-,N/A,,Partly Cloudy,0,1992-08-20 05:00:00<br />
2:00 AM,81.0,75.0,82,30.06,7.0,Calm,Calm,-,N/A,,Partly Cloudy,0,1992-08-20 06:00:00<br />
3:00 AM,80.1,75.0,85,30.04,7.0,NNE,3.5,-,N/A,,Clear,20,1992-08-20 07:00:00<br />
4:00 AM,79.0,75.0,88,30.04,7.0,North,3.5,-,N/A,,Clear,10,1992-08-20 08:00:00<br />
5:00 AM,78.1,75.9,93,30.03,7.0,Calm,Calm,-,N/A,,Unknown,0,1992-08-20 09:00:00<br />
6:00 AM,79.0,75.9,90,30.03,7.0,NNE,5.8,-,N/A,,Scattered Clouds,20,1992-08-20 10:00:00<br />
7:00 AM,79.0,75.9,90,30.03,7.0,North,4.6,-,N/A,,Partly Cloudy,10,1992-08-20 11:00:00<br />
8:00 AM,81.0,77.0,88,30.04,7.0,North,5.8,-,N/A,,Partly Cloudy,360,1992-08-20 12:00:00<br />
9:00 AM,86.0,77.0,74,30.04,7.0,NNE,5.8,-,N/A,,Partly Cloudy,30,1992-08-20 13:00:00<br />
10:00 AM,84.9,75.9,74,30.06,7.0,ESE,6.9,-,N/A,,Scattered Clouds,120,1992-08-20 14:00:00<br />
11:00 AM,91.0,75.0,59,30.07,7.0,SE,12.7,-,N/A,,Mostly Cloudy,130,1992-08-20 15:00:00<br />
12:00 PM,91.9,73.9,55,30.07,7.0,ESE,11.5,-,N/A,,Scattered Clouds,110,1992-08-20 16:00:00<br />
1:00 PM,91.9,75.0,58,30.06,7.0,SE,10.4,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,130,1992-08-20 17:00:00<br />
1:37 PM,-9999,-9999,N/A,30.05,7.0,SE,12.7,-,N/A,,Scattered Clouds,130,1992-08-20 17:37:00<br />
2:00 PM,89.1,73.0,59,30.06,7.0,ESE,12.7,-,N/A,,Mostly Cloudy,110,1992-08-20 18:00:00<br />
3:00 PM,90.0,72.0,55,30.03,7.0,ESE,11.5,-,N/A,,Mostly Cloudy,110,1992-08-20 19:00:00<br />
4:00 PM,88.0,72.0,59,30.01,7.0,SE,11.5,-,N/A,,Mostly Cloudy,130,1992-08-20 20:00:00<br />
5:00 PM,86.0,73.9,67,30.03,7.0,ESE,9.2,-,N/A,,Mostly Cloudy,120,1992-08-20 21:00:00<br />
6:00 PM,87.1,73.9,65,30.02,7.0,SSE,11.5,-,N/A,,Mostly Cloudy,150,1992-08-20 22:00:00<br />
7:00 PM,86.0,73.9,67,30.01,7.0,ESE,11.5,-,N/A,,Mostly Cloudy,120,1992-08-20 23:00:00<br />
8:00 PM,84.9,75.0,72,30.04,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-21 00:00:00<br />
9:00 PM,84.0,73.9,72,30.06,7.0,SE,9.2,-,N/A,,Mostly Cloudy,140,1992-08-21 01:00:00<br />
10:00 PM,82.9,73.9,74,30.07,7.0,SE,8.1,-,N/A,,Partly Cloudy,140,1992-08-21 02:00:00<br />
11:00 PM,82.9,73.9,74,30.08,7.0,East,5.8,-,N/A,,Partly Cloudy,100,1992-08-21 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/21/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,82.0,73.9,76,30.07,7.0,ENE,5.8,-,N/A,,Partly Cloudy,70,1992-08-21 04:00:00<br />
1:00 AM,82.0,75.0,79,30.06,7.0,North,5.8,-,N/A,,Partly Cloudy,10,1992-08-21 05:00:00<br />
2:00 AM,82.0,75.0,79,30.06,7.0,North,4.6,-,N/A,,Partly Cloudy,10,1992-08-21 06:00:00<br />
3:00 AM,81.0,75.0,82,30.04,7.0,SE,4.6,-,N/A,,Mostly Cloudy,130,1992-08-21 07:00:00<br />
4:00 AM,80.1,75.0,85,30.06,7.0,SE,3.5,-,N/A,,Partly Cloudy,130,1992-08-21 08:00:00<br />
5:00 AM,81.0,75.0,82,30.05,7.0,NNE,4.6,-,N/A,,Partly Cloudy,20,1992-08-21 09:00:00<br />
6:00 AM,80.1,75.0,85,30.06,7.0,North,4.6,-,N/A,,Partly Cloudy,10,1992-08-21 10:00:00<br />
7:00 AM,80.1,75.0,85,30.07,7.0,NE,5.8,-,0.04,,Mostly Cloudy,50,1992-08-21 11:00:00<br />
8:00 AM,79.0,75.9,90,30.09,7.0,North,6.9,-,0.13,,Mostly Cloudy,360,1992-08-21 12:00:00<br />
9:00 AM,84.0,77.0,79,30.11,7.0,NNE,5.8,-,N/A,,Scattered Clouds,30,1992-08-21 13:00:00<br />
10:00 AM,84.9,75.9,74,30.11,7.0,SE,11.5,-,N/A,,Scattered Clouds,130,1992-08-21 14:00:00<br />
11:00 AM,88.0,75.9,67,30.14,7.0,SE,11.5,-,N/A,,Mostly Cloudy,130,1992-08-21 15:00:00<br />
11:22 AM,-9999,-9999,N/A,30.12,7.0,SE,9.2,-,N/A,Thunderstorm,Thunderstorm,130,1992-08-21 15:22:00<br />
12:00 PM,89.1,75.0,63,30.12,7.0,SE,13.8,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,140,1992-08-21 16:00:00<br />
12:40 PM,-9999,-9999,N/A,30.11,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-21 16:40:00<br />
1:00 PM,91.9,73.9,55,30.12,7.0,SSE,13.8,-,N/A,,Mostly Cloudy,160,1992-08-21 17:00:00<br />
2:00 PM,84.9,73.9,69,30.12,7.0,WSW,9.2,-,N/A,,Mostly Cloudy,250,1992-08-21 18:00:00<br />
2:08 PM,-9999,-9999,N/A,30.12,7.0,NW,18.4,-,N/A,,Mostly Cloudy,320,1992-08-21 18:08:00<br />
2:13 PM,-9999,-9999,N/A,30.12,7.0,NW,25.3,-,N/A,Thunderstorm,Thunderstorm,320,1992-08-21 18:13:00<br />
3:00 PM,82.0,71.1,69,30.11,7.0,NNW,9.2,-,N/A,,Mostly Cloudy,330,1992-08-21 19:00:00<br />
4:00 PM,80.1,73.0,79,30.09,7.0,North,13.8,19.6,N/A,,Mostly Cloudy,10,1992-08-21 20:00:00<br />
5:00 PM,82.0,73.0,74,30.06,7.0,ENE,13.8,19.6,N/A,,Mostly Cloudy,60,1992-08-21 21:00:00<br />
6:00 PM,84.0,75.9,76,30.04,7.0,ENE,16.1,-,N/A,,Mostly Cloudy,60,1992-08-21 22:00:00<br />
7:00 PM,84.0,77.0,79,30.04,7.0,ENE,11.5,-,N/A,,Mostly Cloudy,70,1992-08-21 23:00:00<br />
8:00 PM,84.0,75.9,76,30.06,7.0,East,9.2,-,N/A,,Mostly Cloudy,80,1992-08-22 00:00:00<br />
9:00 PM,84.9,75.9,74,30.06,7.0,ESE,9.2,-,N/A,,Mostly Cloudy,110,1992-08-22 01:00:00<br />
10:00 PM,84.0,75.9,76,30.11,7.0,East,9.2,-,N/A,,Scattered Clouds,80,1992-08-22 02:00:00<br />
11:00 PM,82.9,75.9,79,30.12,7.0,East,6.9,-,N/A,,Scattered Clouds,90,1992-08-22 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/22/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,82.0,77.0,85,30.12,7.0,WNW,3.5,-,N/A,,Scattered Clouds,300,1992-08-22 04:00:00<br />
1:00 AM,82.0,75.9,82,30.12,7.0,NNE,8.1,-,N/A,,Scattered Clouds,30,1992-08-22 05:00:00<br />
2:00 AM,80.1,73.9,81,30.11,7.0,NE,9.2,-,N/A,,Mostly Cloudy,50,1992-08-22 06:00:00<br />
3:00 AM,80.1,75.0,85,30.09,7.0,ENE,6.9,-,N/A,,Mostly Cloudy,60,1992-08-22 07:00:00<br />
4:00 AM,80.1,75.9,87,30.07,7.0,North,4.6,-,N/A,,Mostly Cloudy,10,1992-08-22 08:00:00<br />
5:00 AM,79.0,75.0,88,30.09,7.0,NNE,5.8,-,N/A,,Mostly Cloudy,30,1992-08-22 09:00:00<br />
6:00 AM,80.1,75.9,87,30.09,7.0,North,3.5,-,N/A,,Mostly Cloudy,360,1992-08-22 10:00:00<br />
6:05 AM,-9999,-9999,N/A,30.09,7.0,South,10.4,-,N/A,Thunderstorm,Thunderstorm,170,1992-08-22 10:05:00<br />
